Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit,Margin%
DEA-474836,6/8/2023,In-Store,MP054592,Belfast,BT2,Northern Ireland,East Midlands,01JZ3NT7W6RZMZRVH016PQBKF1,Teriyaki Salmon Fillets,Food - Seafood,Prepared Seafood,9.14,3.496,4,38.00%,$3.47,$22.58,61.75%
VXP-656815,12/28/2023,Online,NK041669,Sheffield,S33,England,North West,01JZ3NR2S38117780N913JRKC4,Smoky BBQ Jackfruit,Food - Grocery,Meat Alternatives,4.14,1.496,11,14.00%,$0.58,$29.08,63.86%
NUD-006263,10/31/2023,In-Store,SK025091,Aston,TF6,England,Yorkshire and the Humber,01JZ3NR6V25GCZP5ZQAJ7E54YY,Pecan Nuts,Food - Snacks,Nuts and Seeds,5.64,2.096,2,5.00%,$0.28,$7.09,62.84%
DFI-847648,2/25/2023,Online,AG034492,Sutton,CT15,England,Yorkshire and the Humber,01JZ3NT2Z6CKEVNJ7HND478GQX,Dishwasher Safe Cutting Board,Kitchen,Cutting Boards & Utensils,22.14,8.696,19,12.00%,$2.66,$255.44,60.72%
CSN-922527,4/29/2023,In-Store,LT041837,East End,BH21,England,London,01JZ3NRAVPTXCWWN3STM2EWMGM,Hand Mixer,Kitchen,Blenders & Juicers,29.14,11.496,6,39.00%,$11.36,$105.86,60.55%
WSF-498468,9/4/2023,Online,YM089156,Upton,WF9,England,Yorkshire and the Humber,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Baking Accessories,15.14,4.297,5,,$0.00,$54.22,71.62%
RBM-960441,12/8/2023,In-Store,AI055492,Bristol,BS41,England,East of England,01JZ3NCH573KYRFG5H0K51WSGV,Almond Joy Snack Bars,Food - Snacks,Healthy Snacks,2.14,0.397,14,25.00%,$0.54,$24.40,81.45%
BOM-036853,12/6/2023,Online,VS019486,Whitchurch,BS14,England,East Midlands,01JZ3NT8JSS089KE9XP1XVZJVG,Decorative Throw Pillows,Home,Decorative Wall Art & Accessories,29.14,11.496,12,6.00%,$1.75,$211.73,60.55%
FMK-225304,8/23/2023,In-Store,ZK063386,Newbiggin,NE46,England,West Midlands,01JZ3NTE6WTWV21610D2DBGF7T,Vegetable Fried Rice Mix,Food - Frozen Food,Frozen Meals,3.14,1.096,2,33.00%,$1.04,$4.09,65.10%
WQA-077594,6/5/2023,Online,SU088002,Aston,TF6,England,West Midlands,01JZ3NTB531HEMGKWM0NBEYD5Q,Chili Beans (canned),Food - Canned Goods,Canned Vegetables,0.84,0.176,17,12.00%,$0.10,$11.29,79.05%
SCT-913307,11/26/2023,In-Store,XB009407,Marston,ST20,England,North East,01JZ3NT1CY4423EQ1EXZJ9YY0K,Air Mattress,Outdoor,Camping Equipment,49.14,19.496,1,29.00%,$14.25,$29.64,60.33%
OUG-380190,8/12/2023,Online,ZN007702,Newtown,RG20,England,East of England,01JZ3NC9EZBP2T7YDV2PS1NRGY,Wireless Keyboard and Mouse Combo,Electronics,Computer Accessories,34.14,9.997,8,16.00%,$5.46,$193.14,70.72%
BOL-030695,3/14/2023,In-Store,HR022991,Whitchurch,BS14,England,East Midlands,01JZ3NR8E0X240BSACBBWCETN2,Insulated Coffee Mug,Kitchen,Drinkware,24.14,9.496,19,,$0.00,$278.24,60.66%
NWU-152895,5/16/2023,Online,TX016353,Denton,M34,,South West,01JZ3NTPEJEGD0WK256NKJTFW0,LED Flashing Pet Collar,Pets,Pet Accessories,14.14,5.496,10,16.00%,$2.26,$86.44,61.13%
ELQ-790606,4/14/2023,In-Store,IU070986,London,WC1B,England,South West,01JZ3NR77XH2N21FN18ENJXQ5N,Peanut Butter Banana Smoothie Mix,Food - Beverages,Smoothies,3.64,1.296,5,2.00%,$0.07,$11.72,64.40%
ACQ-327498,3/2/2023,Online,ZN007702,Stapleford,LN6,England,East Midlands,01JZ3NC9EZBP2T7YDV2PS1NRGY,Wireless Keyboard and Mouse Combo,Electronics,Computer Accessories,34.14,9.997,8,5.00%,$1.71,$193.14,70.72%
OVW-438719,7/31/2023,In-Store,RD030666,Wirral,CH48,England,North West,01JZ3NT8QR7XQTZH87MYWDXECH,Spinach Feta Wraps,Food - Deli,Wraps/Rolls,3.44,1.216,8,20.00%,$0.69,$17.79,64.65%
OKI-923001,5/12/2023,Online,DZ023531,Aston,TF6,England,North East,01JZ3NR2QSK8TSZDXPHYCYRMP7,Luxury Memory Foam Mattress Topper,Home,Bedding & Linens,129.14,51.496,6,21.00%,$27.12,$465.86,60.12%
PWV-237130,3/29/2023,In-Store,RB058689,Twyford,LE14,England,North West,01JZ3NT8WWGJQBAC3MR3NZHYY1,Cauliflower Pizza Crust,Food - Frozen Foods,Frozen Pizza Crusts,5.14,1.896,17,11.00%,$0.57,$55.15,63.11%
UQA-515555,9/4/2023,Online,KM010380,Newport,NR29,England,South East,01JZ3NR47M60NT642N0XTF1QTR,Wine Glasses,Home,Kitchen Accessories,29.14,11.496,13,36.00%,$10.49,$229.37,60.55%
GTU-865124,9/16/2023,In-Store,DM035468,London,EC1V,England,North East,01JZ3NT1FA59SZQPFH19E0638A,Basil-infused Olive Oil,Food - Cooking Oil,Infused Oils,6.14,2.296,6,8.00%,$0.49,$23.06,62.61%
TBC-866453,9/17/2023,Online,TX016353,Kingston,DT10,England,West Midlands,01JZ3NTPEJEGD0WK256NKJTFW0,LED Flashing Pet Collar,Pets,Pet Accessories,14.14,5.496,5,,$0.00,$43.22,61.13%
OXN-432956,2/25/2023,In-Store,NI025124,Tullich,AB55,Scotland,West Midlands,01JZ3NCFA5NAWJSVW1Q4M6JTC7,Sea Salt Tortilla Chips,Food - Snacks,Savory Snacks,1.64,0.247,10,12.00%,$0.20,$13.93,84.94%
TQT-785468,9/16/2023,Online,QP036940,Bradford,BD7,England,Yorkshire and the Humber,01JZ3NQZAMJTTQK658V44BYWK6,Cat Scratching Post with Toys,Pets,Cat Furniture,44.14,17.496,16,9.00%,$3.97,$426.30,60.36%
JLL-472559,12/7/2023,In-Store,AF014962,Buckland,CT16,England,South West,01JZ3NCB7CM2B8ZGEG6PPSPCRG,Garden Vegetable Chips,Food - Snacks,Vegetable Snacks,2.64,0.547,12,21.00%,$0.55,$25.12,79.28%
FZK-010637,1/1/2023,Online,DJ065927,Milton,AB56,Scotland,London,01JZ3NQZK7YH2P6M47E6DA3ZR2,Silicone Baking Mat,Kitchen,Baking Accessories,15.14,5.896,4,28.00%,$4.24,$36.98,61.06%
PFR-065872,5/17/2023,In-Store,OL051265,Stapleford,LN6,England,West Midlands,01JZ3NSZT69Q5YCQ36E7EMQJ26,Coconut Water,Food - Beverages,Natural Beverages,1.64,0.496,1,22.00%,$0.36,$1.14,69.76%
VIZ-336988,5/26/2023,Online,QO024751,Thorpe,BD23,England,South West,01JZ3NR2HM9DE39M9WJSA1TM5B,Cork Yoga Mat,Fitness,Yoga Equipment,39.14,15.496,20,30.00%,$11.74,$472.88,60.41%
OBC-284207,11/23/2023,In-Store,FF005406,Walton,CV35,England,East Midlands,01JZ3NRA3XSB3YN395Q3NAB5RQ,Interchangeable Watch Bands,Accessories,Watches,24.14,9.496,10,12.00%,$2.90,$146.44,60.66%
PGZ-264765,10/4/2023,Online,WT058790,Newport,NR29,England,Yorkshire and the Humber,01JZ3NT1E4RWQHFS3TCX5078CZ,Creamy Avocado Dip,Food - Snacks,Dips and Spreads,2.64,0.896,1,22.00%,$0.58,$1.74,66.06%
EEM-010875,12/25/2023,In-Store,MJ046433,Marston,ST20,England,West Midlands,01JZ3NT56PV7E8E25VAQHV3M4D,Portable Hammock with Stand,Outdoor,Camping Equipment,69.14,27.496,18,9.00%,$6.22,$749.59,60.23%
IKD-294455,2/2/2023,Online,WL067890,East End,BH21,England,East Midlands,01JZ3NC9RVVD2Q59Q4S0F56Y3S,Electric Wax Warmer,Home,Home Fragrance & Accessories,22.14,6.397,2,14.00%,$3.10,$31.49,71.11%
EOM-427297,10/7/2023,In-Store,RA089082,Dean,OX7,England,South West,01JZ3NR3M0ADDTYQ47MDT0QZ5Y,Oversized Denim Shirt,Clothing - Shirts,Casual Shirts,49.14,19.496,17,32.00%,$15.72,$503.95,60.33%
OSY-857968,9/27/2023,Online,YG071594,Glasgow,G4,Scotland,West Midlands,01JZ3NR4MH8B1KD1DG3FYRNSBN,Rice Pilaf Mix,Food - Grains,Convenience Meal Kits,1.74,0.536,5,37.00%,$0.64,$6.02,69.20%
MDG-323826,8/15/2023,In-Store,DC062483,West End,DN36,England,East of England,01JZ3NT0RKNDQ9KVA7582RNHZZ,Coconut Rice,Food - Frozen,Frozen Meals,1.44,0.416,8,25.00%,$0.36,$8.19,71.11%
MNR-228779,9/27/2023,Online,ZH026809,Normanton,LE15,England,East of England,01JZ3NTPZR31JG9JMFGGH243ZD,Garden Hose,Garden,Garden Supplies,32.14,12.696,11,12.00%,$3.86,$213.88,60.50%
VWZ-562480,3/18/2023,In-Store,UK043146,Craigavon,BT66,,East Midlands,01JZ3NC95QFKZKGKHZ6CQ5BVD1,Pepper Jack Cheese Sticks,Food - Snacks,Savory Snacks,1.64,0.247,6,24.00%,$0.39,$8.36,84.94%
AYS-394071,8/18/2023,Online,CN092844,London,W1F,England,West Midlands,01JZ3NC9T9Z1RSZP63NCCBJE40,Honey Sesame Chicken,Food - Frozen Food,Frozen Meals,8.14,2.197,13,,$0.00,$77.26,73.01%
GGU-272979,7/19/2023,In-Store,RA089082,Sheffield,S33,England,North West,01JZ3NR3M0ADDTYQ47MDT0QZ5Y,Oversized Denim Shirt,Clothing - Shirts,Casual Shirts,49.14,19.496,13,17.00%,$8.35,$385.37,60.33%
ZGW-144408,8/1/2023,Online,YK053180,Stapleford,LN6,England,Yorkshire and the Humber,01JZ3NR3MVFN27ZZ8NK4FBBGAR,Scented Candle Set,Home,Home Fragrance & Accessories,24.14,9.496,13,,$0.00,$190.37,60.66%
ZTW-109953,11/20/2023,In-Store,JH027246,Liverpool,L33,England,North East,01JZ3NCFRSR5ZDH7AKM9YBDN53,Bamboo Toothbrush Holder,Health,Oral Care & Hygiene,14.14,3.997,2,35.00%,$4.95,$20.29,71.73%
ZHN-471722,5/19/2023,Online,MP054592,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NT7W6RZMZRVH016PQBKF1,Teriyaki Salmon Fillets,Food - Seafood,Prepared Seafood,9.14,3.496,9,33.00%,$3.02,$50.80,61.75%
VKV-792803,11/10/2023,In-Store,FW074690,Kinloch,PH43,Scotland,London,01JZ3NR44M2MFTMNEHS500ZHDF,Honey Roasted Chickpeas,Food - Snacks,Savory Snacks,2.44,0.816,4,11.00%,$0.27,$6.50,66.56%
JYD-394408,9/18/2023,Online,TR039952,Stapleford,LN6,England,Yorkshire and the Humber,01JZ3NR3DNVF9E9SK32JNMT4MJ,Portable Phone Charger,Accessories,Mobile Accessories,29.14,11.496,15,33.00%,$9.62,$264.66,60.55%
PQI-809666,3/28/2023,In-Store,KM010380,Milton,NG22,England,Yorkshire and the Humber,01JZ3NR47M60NT642N0XTF1QTR,Wine Glasses,Home,Kitchen Accessories,29.14,11.496,12,16.00%,$4.66,$211.73,60.55%
EJJ-875365,12/30/2023,Online,WP043997,Manchester,M14,England,North West,01JZ3NTJFKDYFF4DQNRVME9WNQ,Herbal Tea Sampler Box,Food,Beverages,29.14,11.496,15,3.00%,$0.87,$264.66,60.55%
BFM-643320,11/18/2023,In-Store,LE096161,Linton,BD23,England,North East,01JZ3NR1JY7YRFR16GWKJJ9KM7,Striped Long Sleeve Shirt,Clothing - Shirts,Casual Shirts,29.14,11.496,1,20.00%,$5.83,$17.64,60.55%
DKA-947499,8/23/2023,Online,CD028083,Craigavon,BT66,Northern Ireland,Scotland,01JZ3NCG1XR9VE4JBYB92Z3Y93,Spicy Thai Coconut Soup,Food - Soups,Specialty Soups,3.14,0.697,2,12.00%,$0.38,$4.89,77.80%
OYA-123153,10/24/2023,In-Store,FP077912,Edinburgh,EH9,Scotland,East Midlands,01JZ3NR2RVZ1W8WTPC7ER64CQ1,Beef Stroganoff Meal Kit,Food - Frozen Meals,Frozen Dinner Kits,12.14,4.696,5,39.00%,$4.73,$37.22,61.32%
ZWM-830762,10/30/2023,Online,SK025091,Ford,GL54,England,Yorkshire and the Humber,01JZ3NR6V25GCZP5ZQAJ7E54YY,Pecan Nuts,Food - Snacks,Nuts and Seeds,5.64,2.096,12,38.00%,$2.14,$42.53,62.84%
ACF-954607,10/26/2023,In-Store,TV043812,Wirral,CH48,England,West Midlands,01JZ3NCAP9JHYCTQDR0BNTHYGQ,Fashionable Belt Bag,Accessories,Bags,34.14,9.997,15,16.00%,$5.46,$362.15,70.72%
UPF-180290,9/12/2023,Online,UQ041561,Normanton,LE15,England,South West,01JZ3NCAD0DP22CG9M1J1RETVP,Fleece Throw Unspecified Productet,Home,Bedding & Linens,29.14,8.497,14,18.00%,$5.25,$289.00,70.84%
NVQ-328064,10/6/2023,In-Store,QA049932,Birmingham,B12,,East Midlands,01JZ3NSW8ZT7AD3MSSXBVS136P,USB Desk Fan,Home,Home Appliances,14.14,5.496,4,26.00%,$3.68,$34.58,61.13%
NSJ-940044,10/23/2023,Online,HD083057,Tullich,AB55,Scotland,Scotland,01JZ3NSWVC3NS2GSX3QTTG70ZH,Educational STEM Kit,Toys,STEM Learning Toys,35.14,13.896,17,9.00%,$3.16,$361.15,60.46%
XYT-938568,9/10/2023,In-Store,MC063078,Charlton,OX12,England,South West,01JZ3NCA1W3F3MY6XR6THXQSAH,Coconut Cream Pie Mix,Food - Baking,Mixes,4.14,0.997,4,26.00%,$1.08,$12.57,75.92%
IYT-848886,10/11/2023,Online,TW046151,Middleton,LE16,England,Yorkshire and the Humber,01JZ3NR1VXZ3RN4MNGD0MCCTTM,Savory Rice Cakes,Food - Snacks,Savory Snacks,1.65,0.5,7,30.00%,$0.50,$8.05,69.70%
UUR-511938,4/13/2023,In-Store,ML060791,Eaton,DN22,England,London,01JZ3NTA4KZANMBYZ84VNQSBYX,Andouille Sausage,Food - Meat,Processed Meats,4.64,1.696,7,23.00%,$1.07,$20.61,63.45%
DQW-061697,5/28/2023,Online,KJ002476,London,SW1E,England,West Midlands,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing - Tops,T-Shirts,19.14,7.496,7,8.00%,$1.53,$81.51,60.84%
WBF-380115,2/12/2023,In-Store,UK042725,Sheffield,S33,England,East Midlands,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Baking Accessories,19.14,5.497,9,38.00%,$7.27,$122.79,71.28%
EYJ-108820,11/27/2023,Online,LT041837,Church End,CB4,England,West Midlands,01JZ3NRAVPTXCWWN3STM2EWMGM,Hand Mixer,Kitchen,Blenders & Juicers,29.14,11.496,4,18.00%,$5.25,$70.58,60.55%
XEI-055755,7/27/2023,In-Store,XY043257,London,WC2H,England,Yorkshire and the Humber,01JZ3NSY7S8J28S844AZSMKYE9,Chic Jumpsuit,Clothing - Jumpsuits,Jumpsuits,89.14,35.496,1,29.00%,$25.85,$53.64,60.18%
ERI-395213,12/29/2023,Online,GM070527,Upton,DN21,England,East Midlands,01JZ3NC9JWB0J9QBNBQQS9ZRY7,Smart Wi-Fi Light Bulbs,,Smart Lighting,19.14,5.497,8,27.00%,$5.17,$109.14,71.28%
RDP-330457,2/28/2023,In-Store,EB020382,Aberdeen,AB39,Scotland,London,01JZ3NCANMKZ7CT3PF9EFBSTJ9,Reclining Camping Chair,Outdoor,Camping Equipment,49.14,14.497,12,24.00%,$11.79,$415.72,70.50%
IZM-541607,3/29/2023,Online,RP040536,Eaton,DN22,England,North West,01JZ3NR848MR60K9R4D5B78F2T,Homestyle Chicken Noodle Soup,Food - Canned Goods,Soups & Broths,2.14,0.696,13,32.00%,$0.68,$18.77,67.48%
KIH-568162,11/22/2023,In-Store,QM000750,Marston,ST20,England,East of England,01JZ3NR1M67CYX605DCP871281,Electric Bike,Bicycles,Bicycles,899.14,359.496,1,28.00%,$251.76,$539.64,60.02%
OZV-012577,7/9/2023,Online,VN020488,Buckland,CT16,England,South West,01JZ3NCA3JNK3N2STPPV4FAQ80,Compressible Packing Cubes,Travel,Travel Accessories,29.14,8.497,8,39.00%,$11.36,$165.14,70.84%
MRL-119805,4/26/2023,In-Store,PQ079827,Buckland,CT16,England,East of England,01JZ3NTHCVTQ0851GWVFS0XBZ4,Portable Grill Cover,Outdoor,Grilling Accessories,24.14,9.496,8,26.00%,$6.28,$117.15,60.66%
ZQX-003879,7/12/2023,Online,PY020970,Kirkton,KW10,Scotland,Scotland,01JZ3NT4A3KX3AY9Y9M7DR9C8P,Banana Peanut Butter Smoothie,Food - Frozen Foods,Frozen Smoothies,4.64,1.696,14,1.00%,$0.05,$41.22,63.45%
EQJ-680626,2/9/2023,In-Store,TR063844,Aberdeen,AB39,Scotland,East Midlands,01JZ3NTE7RARHN1AMVJRBX9YB7,Tandoori Chicken Marinade,Food - Condiments,Marinades and Sauces,1.64,0.496,5,14.00%,$0.23,$5.72,69.76%
JOK-195281,5/17/2023,Online,JH027246,Brampton,NR34,England,Yorkshire and the Humber,01JZ3NCFRSR5ZDH7AKM9YBDN53,Bamboo Toothbrush Holder,Health,Oral Care & Hygiene,14.14,3.997,16,26.00%,$3.68,$162.29,71.73%
LMY-714091,1/4/2023,In-Store,MW024382,Bristol,BS41,England,South East,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Food - Frozen Vegetables,Frozen Veggie Snacks,4.14,1.496,18,28.00%,$1.16,$47.59,63.86%
UOY-648583,8/18/2023,Online,WW057085,Aberdeen,AB39,,West Midlands,01JZ3NCEW3PQZ56BG8RRZ1H49N,Vegetarian Pizza,Food - Frozen Foods,Frozen Vegetarian Meals,4.64,1.147,16,,$0.00,$55.89,75.28%
INK-105579,11/15/2023,In-Store,UE005686,Pentre,SY4,,North West,01JZ3NR921JVWNDYCKF47QPSZT,Buttermilk Pancakes,Food - Breakfast,Pancakes & Waffles,3.14,1.096,14,28.00%,$0.88,$28.62,65.10%
BWF-840819,8/24/2023,Online,MJ023223,Birmingham,B40,England,London,01JZ3NCH34Q66T8FMPAAQMK19N,Folding Pocket Knife,Tools,Hand Tools,24.14,6.997,3,25.00%,$6.04,$51.43,71.01%
FDV-380937,2/14/2023,In-Store,BB040839,Charlton,OX12,England,North East,01JZ3NCA9YGQS0HMZEB2H5DRPY,Raisin Cinnamon Granola,Food - Cereals,Granola,2.94,0.637,17,,$0.00,$39.15,78.33%
UPQ-051664,11/7/2023,Online,JZ004144,Wootton,NN4,England,Yorkshire and the Humber,01JZ3NT4QPXXP40DE0G1X47N4Q,Watercolor Paint Set,Art Supplies,Painting Supplies,19.14,7.496,3,26.00%,$4.98,$34.93,60.84%
XCI-432905,4/17/2023,In-Store,UC075007,Edinburgh,EH9,Scotland,Scotland,01JZ3NR7BE0HQS2S5TQHYV1DN0,Pumpkin Pie Spice,Food - Baking,Baking Ingredients,2.14,0.696,7,25.00%,$0.54,$10.11,67.48%
VYZ-898578,6/23/2023,Online,KI037478,Birmingham,B40,England,South East,01JZ3NCB5R7WXNY1S2F6S3AFQA,Electric Stir Fry Pan,Kitchen,Cooking Appliances,49.14,14.497,13,17.00%,$8.35,$450.36,70.50%
QZM-781194,3/27/2023,In-Store,QW076708,Sheffield,S33,England,East of England,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness Accessories,49.14,19.496,5,1.00%,$0.49,$148.22,60.33%
SUR-376492,10/30/2023,Online,KW071085,Thorpe,BD23,England,North West,01JZ3NR0C89AXMBXXMQN9G2C5D,Water-Resistant Bluetooth Speaker,Audio,Portable Speakers,59.14,23.496,3,32.00%,$18.92,$106.93,60.27%
CST-740790,12/24/2023,In-Store,II051569,Seaton,LE15,England,East Midlands,01JZ3NR78T607XN8MYTVSVSVAR,Peach Mango Smoothie Mix,Food - Beverages,Smoothies,5.14,1.896,2,19.00%,$0.98,$6.49,63.11%
SUO-360313,11/19/2023,Online,TB040589,Norton,NN11,England,North West,01JZ3NR48SVNPYA28XHBJZPKHM,Foldable Yoga Mat Carry Bag,Fitness,Yoga Equipment,18.14,7.096,8,32.00%,$5.80,$88.35,60.88%
RMP-987223,9/9/2023,In-Store,CP013476,Sheffield,S1,England,North West,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Food - Condiments,Dressing,1.74,0.277,20,,$0.00,$29.26,84.08%
PCI-391799,12/10/2023,Online,FX008936,Brampton,NR34,England,London,01JZ3NR35530H2HQJ328MVW3PM,Creamy Ranch Dressing,Food - Dressings,Dressings,1.64,0.496,2,14.00%,$0.23,$2.29,69.76%
UHR-630821,8/5/2023,In-Store,RI031264,Craigavon,BT66,Northern Ireland,Yorkshire & the Humber,01JZ3NCBRMFKQ497PC6WYMQVJM,Spicy Tuna Rolls,Food - Seafood,Sushi,5.64,1.447,19,10.00%,$0.56,$79.67,74.34%
OCX-716316,2/1/2023,Online,HV019230,Seaton,LE15,England,West Midlands,01JZ3NR5CYB0ACTXQRHR2TPBTM,Vegan Chickpea Salad,Food - Prepared Foods,Salads,3.14,1.096,15,11.00%,$0.35,$30.66,65.10%
XVZ-743941,12/9/2023,In-Store,SU079831,Tullich,AB55,Scotland,East Midlands,01JZ3NTHC8ZCSRX314CW39GE63,Italian Marinara Sauce,Food - Sauces,Pasta Sauces,2.44,0.816,8,,$0.00,$12.99,66.56%
SGL-085401,3/12/2023,Online,FC010468,London,W1F,England,Yorkshire and the Humber,01JZ3NCGJCAVD5QFZEB9W8SRJ7,Honey Mustard Dip,Food - Condiments,Dips & Spreads,2.44,0.487,19,18.00%,$0.44,$37.11,80.04%
FHW-959091,3/25/2023,In-Store,ST070258,Bristol,BS41,England,East of England,01JZ3NTK0PF89ZMV5TTW1QK36S,Basil Lemonade,Food - Beverages,Herbal Beverages,2.14,0.696,5,34.00%,$0.73,$7.22,67.48%
KRY-359649,3/7/2023,Online,VN032443,Edinburgh,EH9,Scotland,Northern Ireland,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,Black Bean & Corn Salad,Food - Salads,Vegetarian Salads,3.14,0.697,15,19.00%,$0.60,$36.65,77.80%
QYK-714695,11/7/2023,In-Store,ZN007702,East End,BH21,England,East Midlands,01JZ3NC9EZBP2T7YDV2PS1NRGY,Wireless Keyboard and Mouse Combo,Electronics,Computer Accessories,34.14,9.997,5,8.00%,$2.73,$120.72,70.72%
KXF-720738,9/14/2023,Online,WZ079454,Ford,GL54,England,West Midlands,01JZ3NT3DZNMWT1JQS7XFA880R,Peanut Butter Granola,,Granola/Cereal,4.14,1.496,18,31.00%,$1.28,$47.59,63.86%
XHW-352242,6/24/2023,In-Store,UV068800,London,EC3M,England,London,01JZ3NTFHW8HHNCMHFWN73DG5E,Sweet Potato Noodles,Food - Pasta,Specialty Pasta,2.94,1.016,12,31.00%,$0.91,$23.09,65.44%
YHQ-981514,10/3/2023,Online,CM008593,Pentre,SY4,Wales,South West,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food - Frozen Food,Frozen Fruits,5.14,1.896,15,7.00%,$0.36,$48.66,63.11%
HDG-697192,6/30/2023,In-Store,HQ055520,London,SW1E,England,Scotland,01JZ3NTENGK8NPD9SXV6G23NJ1,Fruit and Nut Energy Bites,Food - Snacks,Healthy Snacks,2.14,0.696,7,9.00%,$0.19,$10.11,67.48%
IYD-539827,8/17/2023,Online,XB009407,West End,DN36,England,North East,01JZ3NT1CY4423EQ1EXZJ9YY0K,Air Mattress,Outdoor,Camping Equipment,49.14,19.496,15,9.00%,$4.42,$444.66,60.33%
XLJ-616077,1/10/2023,In-Store,DE037740,Kingston,DT10,England,East Midlands,01JZ3NR61MMJJDB043XZ0WQH6M,Set of Silicone Cooking Utensils,Kitchen,Cooking Tools & Utensils,29.14,11.496,9,21.00%,$6.12,$158.80,60.55%
AQK-180738,1/27/2023,Online,AM051739,Liverpool,L74,England,East Midlands,01JZ3NTAJJMK1987R9CXRCNGTP,Apple Sauce,Food - Canned Goods,Sauces & Condiments,1.34,0.376,4,2.00%,$0.03,$3.86,71.94%
RFV-439201,9/22/2023,In-Store,IF076535,Dean,OX7,England,West Midlands,01JZ3NR0F8H4HXMZPBH0X873JM,Jump Rope with Counter,Fitness,Cardio Equipment,12.14,4.696,20,8.00%,$0.97,$148.88,61.32%
GRR-061875,2/1/2023,Online,IX092310,Sutton,CT15,England,East Midlands,01JZ3NCAWT3P7ZHX3QQDVEYFTC,Folding Exercise Bike,Fitness,Bikes & Cycling Equipment,199.14,59.497,17,4.00%,$7.97,"$2,373.93",70.12%
OYY-940446,5/14/2023,In-Store,HJ026970,Kirkton,KW10,Scotland,East Midlands,01JZ3NCF0JPCH0PFJ73R0K606R,Cheesy Broccoli Soup Mix,Food - Soups,Creamy Soups,2.14,0.397,13,13.00%,$0.28,$22.66,81.45%
QGK-966188,6/24/2023,Online,WY056153,Horton,BS37,England,South West,01JZ3NR4NXY0N9A7E2KYVQS0F3,Bamboo Charcoal Air Purifier Bags,Home,Air Quality & Purification,12.14,4.696,6,10.00%,$1.21,$44.66,61.32%
WNO-360129,10/25/2023,In-Store,VN020488,Upton,WF9,England,East Midlands,01JZ3NCA3JNK3N2STPPV4FAQ80,Compressible Packing Cubes,Travel,Travel Accessories,29.14,8.497,19,19.00%,$5.54,$392.22,70.84%
FPH-495186,11/21/2023,Online,TB024905,London,WC1B,England,East Midlands,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food - Beverages,Smoothies,2.64,0.547,17,,$0.00,$35.58,79.28%
YVV-713453,5/7/2023,In-Store,PD039339,Sutton,RH5,England,East Midlands,01JZ3NTE76G1VCKDBJ5XDF5FGS,Bluetooth Car Adapter,Automotive,Automotive Accessories,24.14,9.496,11,6.00%,$1.45,$161.08,60.66%
QMC-759908,11/30/2023,Online,UH020305,Horton,BS37,England,South West,01JZ3NSWT5XVBDPD3QCTBNJ2MW,Balsamic Vinegar,Food - Condiments,Vinegars,4.14,1.496,1,39.00%,$1.61,$2.64,63.86%
TUO-460255,7/22/2023,In-Store,AF014962,Charlton,OX12,England,North East,01JZ3NCB7CM2B8ZGEG6PPSPCRG,Garden Vegetable Chips,Food - Snacks,Vegetable Snacks,2.64,0.547,8,40.00%,$1.06,$16.74,79.28%
PRV-700004,12/30/2023,Online,AG034492,Twyford,LE14,England,Yorkshire and the Humber,01JZ3NT2Z6CKEVNJ7HND478GQX,Dishwasher Safe Cutting Board,Kitchen,Cutting Boards & Utensils,22.14,8.696,2,35.00%,$7.75,$26.89,60.72%
VSZ-627821,1/7/2023,In-Store,UP033830,Middleton,LE16,England,South East,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home,Home Fragrance & Accessories,19.14,5.497,9,6.00%,$1.15,$122.79,71.28%
WFT-505521,5/23/2023,Online,MB036703,London,W1F,England,Yorkshire and the Humber,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Toys,Remote Control Drones,29.14,11.496,18,8.00%,$2.33,$317.59,60.55%
ULG-905975,6/10/2023,In-Store,SN013438,Linton,BD23,England,East of England,01JZ3NCA6NFCFYJ505FB98C6MF,Classic Baseball Cap,Clothing - Accessories,Headwear,24.14,6.997,9,18.00%,$4.35,$154.29,71.01%
JLU-501500,8/13/2023,Online,KJ002476,Middleton,LE16,England,North West,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing - Tops,T-Shirts,19.14,7.496,9,,$0.00,$104.80,60.84%
